year,month,day,time_hm,second,latitude,longitude,depth_km,magnitude,region
2025,12,17,08:21,29.7,42.96667,143.59167,112,1.2,十勝地方中部
2025,12,17,08:22,26.3,35.055,135.545,12,1.0,京都府南部
2025,12,17,08:24,54.7,29.27833,130.54333,25,3.0,奄美大島北東沖
2025,12,17,08:31,40.1,41.0,143.00833,17,1.4,青森県東方沖
2025,12,17,08:33,36.7,29.27333,130.535,25,2.8,奄美大島北東沖
2025,12,17,08:34,8.3,36.36,143.92667,45,1.5,関東東方沖
2025,12,17,08:34,15.8,44.25,149.29833,30,4.9,択捉島南東沖
2025,12,17,08:44,46.9,30.50833,130.86833,56,0.7,種子島近海
2025,12,17,08:45,33.3,26.96833,127.82167,58,1.1,沖縄本島近海
2025,12,17,08:48,40.3,39.78333,142.925,24,1.5,岩手県沖
2025,12,17,08:51,40.6,28.05833,129.53,28,2.5,奄美大島近海
2025,12,17,08:52,28.8,27.955,131.345,89,2.2,薩南諸島東方沖
2025,12,17,08:54,25.9,35.42833,138.94333,23,0.4,神奈川県西部
2025,12,17,08:54,52.4,40.96,143.01,18,1.2,青森県東方沖
2025,12,17,08:56,59.7,41.245,144.23667,5,1.8,十勝沖
2025,12,17,08:57,50.4,40.925,142.91333,19,1.8,青森県東方沖
2025,12,17,08:58,3.2,40.94167,143.085,18,1.8,青森県東方沖
2025,12,17,09:05,20.3,28.06833,129.51667,31,2.6,奄美大島近海
2025,12,17,09:05,20.3,35.91167,136.74167,9,0.4,福井県嶺北
2025,12,17,09:06,38.4,33.35667,135.47667,25,0.5,和歌山県南方沖
2025,12,17,09:08,12.4,39.035,140.87,7,0.6,岩手県内陸南部
2025,12,17,09:08,27.3,28.015,129.58667,23,1.3,奄美大島近海
2025,12,17,09:08,42.7,40.77833,142.21,50,1.2,青森県東方沖
2025,12,17,09:09,39.1,37.31,141.66667,40,1.3,福島県沖
2025,12,17,09:09,42.3,32.98,131.12667,6,0.1,熊本県阿蘇地方
2025,12,17,09:12,44.3,41.24667,142.52,42,2.3,青森県東方沖
2025,12,17,09:13,31.3,33.08,129.76,13,1.7,長崎県北部
2025,12,17,09:14,11.1,40.98333,142.97333,18,2.0,青森県東方沖
2025,12,17,09:15,34.2,35.25333,133.27667,8,0.2,鳥取県西部
2025,12,17,09:16,48.6,44.05,147.04833,119,3.4,択捉島付近
2025,12,17,09:18,49.7,34.215,135.46833,7,0.7,和歌山県北部
2025,12,17,09:19,25.8,34.00667,132.96667,12,0.8,愛媛県東予
